tactic_id,tactic,priority,technique_id,technique,subtechnique_id,subtechnique,is_leaf,platforms,detection_strategies,analytics,data_components_required,data_components_missing,status,hypotheses,files
TA0007,Discovery,2,T1497,Virtualization/Sandbox Evasion,,,no,Linux; macOS; Windows,DET0046,AN0127; AN0128; AN0129,Command Execution; Module Load; Process Creation,Module Load,parent,0,
TA0007,Discovery,2,T1497,Virtualization/Sandbox Evasion,T1497.001,System Checks,yes,Linux; macOS; Windows,DET0168,AN0478; AN0479; AN0480,Module Load; Process Access; Process Creation,Module Load; Process Access,covered,1,techniques/T1497-virtualization-sandbox-evasion/T1497.001-system-checks/virtual-machine-artifact-enumeration.yaml
TA0007,Discovery,2,T1497,Virtualization/Sandbox Evasion,T1497.002,User Activity Based Checks,yes,Linux; macOS; Windows,DET0420,AN1182; AN1183; AN1184,Command Execution; File Access; Logon Session Metadata; OS API Execution; Process Access; Process Creation,OS API Execution; Process Access,not-covered,0,
TA0007,Discovery,2,T1497,Virtualization/Sandbox Evasion,T1497.003,Time Based Checks,yes,Linux; macOS; Windows,DET0141,AN0396; AN0397; AN0398,File Metadata; Module Load; OS API Execution; Process Creation,Module Load; OS API Execution,not-covered,0,
TA0007,Discovery,2,T1518,Software Discovery,,,no,ESXi; IaaS; Linux; macOS; Windows,DET0392,AN1100; AN1101; AN1102; AN1103; AN1104,Application Log Content; Cloud Service Enumeration; Command Execution; Process Creation,Cloud Service Enumeration,parent,0,
TA0007,Discovery,2,T1518,Software Discovery,T1518.001,Security Software Discovery,yes,IaaS; Linux; macOS; Windows,DET0016,AN0048; AN0049; AN0050,Command Execution; Module Load; Process Creation,Module Load,not-covered,0,
TA0007,Discovery,2,T1518,Software Discovery,T1518.002,Backup Software Discovery,yes,Windows; macOS; Linux,DET0088,AN0240; AN0241; AN0242,File Access; File Creation; Process Creation; Windows Registry Key Modification,,not-covered,0,
TA0007,Discovery,2,T1526,Cloud Service Discovery,,,yes,IaaS; Identity Provider; Office Suite; SaaS,DET0402,AN1127; AN1128; AN1129; AN1130,Cloud Service Enumeration; Logon Session Creation; User Account Metadata,Cloud Service Enumeration,out-of-scope,0,
TA0007,Discovery,2,T1538,Cloud Service Dashboard,,,yes,IaaS; SaaS; Office Suite; Identity Provider,DET0291,AN0808; AN0809; AN0810; AN0811,Application Log Content; Cloud Storage Metadata; Logon Session Creation; User Account Authentication,Cloud Storage Metadata,out-of-scope,0,
TA0007,Discovery,2,T1580,Cloud Infrastructure Discovery,,,yes,IaaS,DET0169,AN0481,Cloud Storage Enumeration; Instance Enumeration; Instance Metadata,Cloud Storage Enumeration; Instance Enumeration; Instance Metadata,out-of-scope,0,
TA0007,Discovery,2,T1613,Container and Resource Discovery,,,yes,Containers,DET0490,AN1352,Container Enumeration; Pod Enumeration,Container Enumeration; Pod Enumeration,out-of-scope,0,
TA0007,Discovery,2,T1614,System Location Discovery,,,no,IaaS; Linux; macOS; Windows,DET0043,AN0119; AN0120; AN0121; AN0122,Command Execution; Network Traffic Content; OS API Execution; Process Creation,OS API Execution,parent,0,
TA0007,Discovery,2,T1614,System Location Discovery,T1614.001,System Language Discovery,yes,Linux; macOS; Windows,DET0565,AN1561; AN1562; AN1563,Command Execution; OS API Execution; Process Creation; Windows Registry Key Access,OS API Execution,not-covered,0,
TA0007,Discovery,2,T1615,Group Policy Discovery,,,yes,Windows,DET0055,AN0152,Active Directory Object Access; Command Execution; Network Traffic Content; Process Creation,,not-covered,0,
TA0007,Discovery,2,T1619,Cloud Storage Object Discovery,,,yes,IaaS,DET0578,AN1594,Cloud Storage Access; Cloud Storage Enumeration,Cloud Storage Access; Cloud Storage Enumeration,out-of-scope,0,
TA0007,Discovery,2,T1622,Debugger Evasion,,,yes,Linux; macOS; Windows,DET0371,AN1045; AN1046; AN1047,File Access; OS API Execution; Process Creation,OS API Execution,not-covered,0,
TA0007,Discovery,2,T1652,Device Driver Discovery,,,yes,Linux; macOS; Windows,DET0579,AN1595; AN1596; AN1597,Command Execution; File Access; Process Creation; Windows Registry Key Modification,,not-covered,0,
TA0007,Discovery,2,T1654,Log Enumeration,,,yes,ESXi; IaaS; Linux; macOS; Windows,DET0255,AN0705; AN0706; AN0707; AN0708; AN0709,Command Execution; File Access; Process Creation,,not-covered,0,
TA0007,Discovery,2,T1673,Virtual Machine Discovery,,,yes,ESXi; Linux; macOS; Windows,DET0199,AN0572; AN0573; AN0574; AN0575,Command Execution; Process Creation,,not-covered,0,
TA0007,Discovery,2,T1680,Local Storage Discovery,,,yes,ESXi; IaaS; Linux; macOS; Windows,DET0188,AN0536; AN0537; AN0538; AN0539,Command Execution; Process Creation; User Account Authentication,,not-covered,0,
TA0008,Lateral Movement,1,T1021,Remote Services,,,no,Linux; macOS; Windows; IaaS; ESXi,DET0269,AN0750; AN0751; AN0752; AN0753; AN0754,Command Execution; Logon Session Creation; Network Connection Creation; Process Creation,,parent,0,
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.001,Remote Desktop Protocol,yes,Windows,DET0327,AN0931,Logon Session Creation; Logon Session Metadata; Network Connection Creation; Process Creation,,covered,1,techniques/T1021-remote-services/T1021.001-remote-desktop-protocol/rdp-session-from-unusual-source.yaml
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.002,SMB/Windows Admin Shares,yes,Windows,DET0530,AN1468,Logon Session Creation; Network Connection Creation; Process Creation,,covered,1,techniques/T1021-remote-services/T1021.002-smb-windows-admin-shares/admin-share-remote-execution.yaml
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.003,Distributed Component Object Model,yes,Windows,DET0285,AN0791,Logon Session Creation; Module Load; Network Connection Creation; Process Creation,Module Load,blocked-telemetry,0,
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.004,SSH,yes,ESXi; Linux; macOS,DET0596,AN1638; AN1639; AN1640,Command Execution; Logon Session Creation; Logon Session Metadata; Network Traffic Content; Network Traffic Flow; Process Creation,,not-covered,0,
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.005,VNC,yes,Linux; Windows; macOS,DET0178,AN0504; AN0505; AN0506,Logon Session Creation; Logon Session Metadata; Network Traffic Flow; Process Creation,,covered,1,techniques/T1021-remote-services/T1021.005-vnc/vnc-server-installed-for-remote-control.yaml
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.006,Windows Remote Management,yes,Windows,DET0477,AN1313,Logon Session Creation; Network Traffic Flow; Process Creation; Service Metadata,,covered,1,techniques/T1021-remote-services/T1021.006-windows-remote-management/winrm-remote-command-execution.yaml
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.007,Cloud Services,yes,IaaS; Identity Provider; Office Suite; SaaS,DET0008,AN0017; AN0018; AN0019; AN0020,Command Execution; File Access; Logon Session Creation,,out-of-scope,0,
TA0008,Lateral Movement,1,T1021,Remote Services,T1021.008,Direct Cloud VM Connections,yes,IaaS,DET0211,AN0594,Logon Session Creation; Process Creation,,out-of-scope,0,
TA0008,Lateral Movement,1,T1072,Software Deployment Tools,,,yes,Linux; macOS; Network Devices; SaaS; Windows,DET0223,AN0623; AN0624; AN0625; AN0626; AN0627,Application Log Content; Command Execution; Network Traffic Flow; Process Creation,,covered,1,techniques/T1072-software-deployment-tools/deployment-tool-used-to-push-untrusted-payload.yaml
TA0008,Lateral Movement,1,T1080,Taint Shared Content,,,yes,Windows; SaaS; Linux; macOS; Office Suite,DET0471,AN1298; AN1299; AN1300; AN1301; AN1302,File Creation; File Modification; Network Share Access,,covered,1,techniques/T1080-taint-shared-content/executable-content-planted-on-a-network-share.yaml
TA0008,Lateral Movement,1,T1091,Replication Through Removable Media,,,yes,Windows,DET0301,AN0841,Drive Creation; File Access; File Creation; Process Creation,Drive Creation,blocked-telemetry,0,
TA0008,Lateral Movement,1,T1210,Exploitation of Remote Services,,,yes,Linux; Windows; macOS; ESXi,DET0118,AN0327; AN0328; AN0329; AN0330,Application Log Content; File Creation; Module Load; Network Connection Creation; Network Traffic Content; Process Access; Process Creation,Module Load; Process Access,not-covered,0,
TA0008,Lateral Movement,1,T1534,Internal Spearphishing,,,yes,Linux; macOS; Office Suite; SaaS; Windows,DET0054,AN0147; AN0148; AN0149; AN0150; AN0151,Application Log Content; Command Execution; Logon Session Creation; Logon Session Metadata; Network Traffic Content; Process Creation; User Account Authentication,,not-covered,0,
TA0008,Lateral Movement,1,T1550,Use Alternate Authentication Material,,,no,Containers; IaaS; Identity Provider; Linux; Office Suite; SaaS; Windows,DET0338,AN0954; AN0955; AN0956; AN0957; AN0958; AN0959; AN0960,Application Log Content; Logon Session Creation; Process Creation; User Account Authentication; User Account Metadata; Web Credential Usage,Web Credential Usage,parent,0,
TA0008,Lateral Movement,1,T1550,Use Alternate Authentication Material,T1550.001,Application Access Token,yes,Containers; IaaS; Identity Provider; Office Suite; SaaS,DET0185,AN0526; AN0527; AN0528; AN0529; AN0530,User Account Authentication; Web Credential Usage,Web Credential Usage,out-of-scope,0,
TA0008,Lateral Movement,1,T1550,Use Alternate Authentication Material,T1550.002,Pass the Hash,yes,Windows,DET0409,AN1144,Active Directory Credential Request; Logon Session Creation; Network Connection Creation; Process Creation,,covered,1,techniques/T1550-use-alternate-authentication-material/T1550.002-pass-the-hash/pass-the-hash-lateral-authentication.yaml
TA0008,Lateral Movement,1,T1550,Use Alternate Authentication Material,T1550.003,Pass the Ticket,yes,Windows,DET0352,AN1000,Active Directory Credential Request; Logon Session Creation; Module Load; Process Access; User Account Authentication,Module Load; Process Access,covered,1,techniques/T1550-use-alternate-authentication-material/T1550.003-pass-the-ticket/kerberos-ticket-injected-into-session.yaml
TA0008,Lateral Movement,1,T1550,Use Alternate Authentication Material,T1550.004,Web Session Cookie,yes,IaaS; Office Suite; SaaS,DET0074,AN0201; AN0202; AN0203,Logon Session Creation; User Account Authentication; Web Credential Usage,Web Credential Usage,out-of-scope,0,
TA0008,Lateral Movement,1,T1563,Remote Service Session Hijacking,,,no,Linux; macOS; Windows,DET0079,AN0216; AN0217; AN0218,Command Execution; Logon Session Creation; Network Connection Creation; Network Traffic Content; Network Traffic Flow; Process Creation,,parent,0,
TA0008,Lateral Movement,1,T1563,Remote Service Session Hijacking,T1563.001,SSH Hijacking,yes,Linux; macOS,DET0256,AN0710; AN0711,Logon Session Creation; Network Connection Creation; Process Creation; Process Metadata,,not-covered,0,
TA0008,Lateral Movement,1,T1563,Remote Service Session Hijacking,T1563.002,RDP Hijacking,yes,Windows,DET0588,AN1620,Logon Session Creation; Network Connection Creation; Process Creation; Service Creation,,covered,1,techniques/T1563-remote-service-session-hijacking/T1563.002-rdp-hijacking/rdp-session-hijacked-via-tscon.yaml
TA0008,Lateral Movement,1,T1570,Lateral Tool Transfer,,,yes,ESXi; Linux; macOS; Windows,DET0183,AN0516; AN0517; AN0518; AN0519,Command Execution; File Creation; File Metadata; Network Share Access; Process Creation,,covered,1,techniques/T1570-lateral-tool-transfer/tooling-copied-between-hosts.yaml
TA0009,Collection,2,T1005,Data from Local System,,,yes,ESXi; Linux; macOS; Network Devices; Windows,DET0380,AN1070; AN1071; AN1072; AN1073; AN1074,Command Execution; File Access; File Creation; Process Creation,,not-covered,0,
TA0009,Collection,2,T1025,Data from Removable Media,,,yes,Linux; macOS; Windows,DET0511,AN1410; AN1411; AN1412,Drive Creation; File Access; Process Creation,Drive Creation,blocked-telemetry,0,
TA0009,Collection,2,T1039,Data from Network Shared Drive,,,yes,Linux; macOS; Windows,DET0410,AN1145; AN1146; AN1147,Drive Access; File Access; File Creation; Network Share Access,Drive Access,not-covered,0,
TA0009,Collection,2,T1056,Input Capture,,,no,Linux; macOS; Network Devices; Windows,DET0102,AN0282; AN0283; AN0284; AN0285,File Access; File Modification; Network Connection Creation; Network Traffic Content; OS API Execution; Process Access; Process Creation; Process Metadata,OS API Execution; Process Access,parent,0,
TA0009,Collection,2,T1056,Input Capture,T1056.001,Keylogging,yes,Linux; macOS; Network Devices; Windows,DET0089,AN0243; AN0244; AN0245; AN0246,File Access; Firmware Modification; Network Traffic Content; OS API Execution; Process Access; Process Creation; Process Metadata; Service Creation; Windows Registry Key Modification,Firmware Modification; OS API Execution; Process Access,not-covered,0,
TA0009,Collection,2,T1056,Input Capture,T1056.002,GUI Input Capture,yes,Linux; macOS; Windows,DET0521,AN1440; AN1441; AN1442,Command Execution; Process Creation; Script Execution,,covered,1,techniques/T1056-input-capture/T1056.002-gui-input-capture/credential-prompt-presented-by-a-script.yaml
TA0009,Collection,2,T1056,Input Capture,T1056.003,Web Portal Capture,yes,Linux; macOS; Windows,DET0480,AN1320; AN1321; AN1322,File Creation; File Modification; Network Traffic Content,,covered,1,techniques/T1056-input-capture/T1056.003-web-portal-capture/authentication-page-modified-to-capture-credentials.yaml
TA0009,Collection,2,T1056,Input Capture,T1056.004,Credential API Hooking,yes,Windows; Linux; macOS,DET0139,AN0389; AN0390; AN0391,File Access; Module Load; Process Access; Process Creation; Process Modification,Module Load; Process Access; Process Modification,blocked-telemetry,0,
TA0009,Collection,2,T1074,Data Staged,,,no,ESXi; IaaS; Linux; macOS; Windows,DET0014,AN0040; AN0041; AN0042; AN0043; AN0044,Cloud Storage Access; Command Execution; File Access; File Creation; Process Creation,Cloud Storage Access,parent,0,
TA0009,Collection,2,T1074,Data Staged,T1074.001,Local Data Staging,yes,ESXi; Linux; macOS; Windows,DET0261,AN0724; AN0725; AN0726; AN0727,Command Execution; File Access; File Creation; Process Creation; Snapshot Creation,Snapshot Creation,not-covered,0,
TA0009,Collection,2,T1074,Data Staged,T1074.002,Remote Data Staging,yes,ESXi; IaaS; Linux; macOS; Windows,DET0071,AN0194; AN0195; AN0196; AN0197; AN0198,Cloud Storage Access; Command Execution; File Access; File Creation; Network Share Access; Network Traffic Content; Process Creation,Cloud Storage Access,not-covered,0,
TA0009,Collection,2,T1113,Screen Capture,,,yes,Linux; macOS; Windows,DET0346,AN0980; AN0981; AN0982,Module Load; Process Creation,Module Load,not-covered,0,
TA0009,Collection,2,T1114,Email Collection,,,no,Windows; macOS; Linux; Office Suite,DET0476,AN1309; AN1310; AN1311; AN1312,Application Log Content; Command Execution; File Access; Logon Session Creation; Network Connection Creation; Network Share Access; Process Creation,,parent,0,
TA0009,Collection,2,T1114,Email Collection,T1114.001,Local Email Collection,yes,Windows,DET0047,AN0130,File Access; File Creation; Network Connection Creation; Process Creation,,not-covered,0,
TA0009,Collection,2,T1114,Email Collection,T1114.002,Remote Email Collection,yes,Office Suite; Windows,DET0048,AN0131; AN0132,Application Log Content; Command Execution; Logon Session Creation; Network Connection Creation,,not-covered,0,
